1.
0.2; 0.33749999999999997; 0.0; -0.0375
0.5; 0.22499999999999998; -0.1125; 4.625929269271485e-18
0.5; -0.225; -0.11249999999999998; 0.03749999999999999

2.
0.2; 0.1714285714285714; 0.0; 0.1285714285714286
0.5; 0.5571428571428572; 0.38571428571428573; -0.44285714285714284
1; 0.0; -0.9428571428571428; 0.44285714285714284
0.5; -0.5571428571428572; 0.3857142857142857; -0.12857142857142856

3.
1.0; -0.09993515614578599; 0.0; -0.45159881241158845
0.9578262852211513; -0.22186683549691483; -0.40643893117042956; 0.300490636784808
0.7432941462471663; -0.38506366517383767; 0.13444421504222484; -0.016703027104607197
0.6097107608496923; -0.28552574615026927; 0.1144005825166962; -0.054476467865093435

4.
0.20488024749533895; 0.1678403186804488; 0.0; 0.1608819124638676
0.4263301500682128; 0.48450418698307945; 0.3909430472871983; -0.3448061150752259
0.8963786303334529; 0.4301078892043392; -0.4572799957978573; -0.25721023899605616
0.9071117561683599; -0.5096240455688786; -0.9665562690100484; 3.5445910730703702
0.8738203425375742; -0.5873292142609244; -0.32852987585738175; 0.6126786130116889
0.7288098535092193; -0.641220861270365; 0.0942183671206836; 0.1291752738565607
0.45701750377039435; -0.4614852795448539; 0.28023076147413106; -0.10436255907702684
0.32535137948984905; -0.3036769869737696; 0.17065007444325292; -0.04925542065637169
0.2338579546783284; -0.19762513314933425; 0.11597655751468033; -3.865885250489341

5.
0.044203779423140674; 0.018278494198658735; 0.0; 0.06698419489658025
0.04475394282236265; 0.018459351524879503; 0.0060285775406922724; 0.0008527290807469269
0.04932888057971301; 0.021367825298712496; 0.006616960606407653; 0.00326087610214236
0.05245901639344262; 0.0234123137833126; 0.007986528569307441; 0.0006995685560320018
0.05854766658274835; 0.027366732943062504; 0.008490217929650483; 0.006355176201322599
0.07163323782234957; 0.03753362700370288; 0.016307084657277274; -0.1170416007787961
0.07468036802485363; 0.03789556181391436; -0.011782899529633815; 0.0382895157641185
0.12715528203041554; 0.10972986596738141; 0.09159879303348613; -0.0019363140658298
0.64; 0.43199606194221896; 0.08073607112418095; -0.2578050933237625
0.8190679007289705; -0.5221592272240441; -0.8628305704407898; 1.5933488245603498
0.6277857994852156; -0.6096533868572235; 0.5711833716635252; -10.497358435470298
0.6217358865953743; -0.601378926954594; 0.25626261859941596; -0.03861762242743822
0.32535137948984905; -0.31357777939154124; 0.1797997261930883; -0.047797082920343896
0.14280614066404854; -0.09665574534263126; 0.034974564944446264; -0.0013078856843365286
0.10561781138771241; -0.06530939142615753; 0.033169682700061855; -0.022564117767187166
0.09649156663707592; -0.05688156456542411; 0.023015829704827635; -0.004762431478675512
0.09050674727800957; -0.05199095829303796; 0.021444227316864718; -0.006056700733180561
0.06807351940095302; -0.034364059045012614; 0.01181407315110762; -0.0021100155221113583
0.04725875586599306; -0.019648405528311666; 0.006813336363703701; -0.006679741533042847
